id	N	mean	sd	se	sentence	task	reference
CO-02-R0223	15	1.333333333	0.6172134	0.159363815	In che parte del corpo trovi le mascelle?	complexity	UD_Italian-ISDT
CO-02-R0224	16	2.5	1.211060142	0.302765035	Avrei scritto una lettera al Corticella restituendogli i soldi non miei.	complexity	UD_Italian-VIT
CO-02-R0225	13	2.076923077	0.954073587	0.264612403	" Ti amo da qui ... Alla fine del monfo ... Di nuovo qui all'infinito "	complexity	UD_Italian-PoSTWITA
CO-02-R0226	16	2.5	1.032795559	0.25819889	Vada pure, signorina, c'era da dettare una lettera, ma lo faremo più tardi".	complexity	UD_Italian-VIT
CO-02-R0227	13	3.153846154	1.344504484	0.372898451	@user1 @user2 #labuonascuola mi fa impazzire, sopratutto in merito alla Morale, all'Umanità, all'Eccellenza, di certo Corpo Docente	complexity	UD_Italian-TWITTIRO
CO-02-R0228	15	2.866666667	1.641718032	0.423889773	L' unica cosa buona del governo Monti è che non ci sorbiamo più il nano. Adesso però andiamo a votare per favore! #serviziopubblico	complexity	UD_Italian-TWITTIRO
CO-02-R0229	16	2.9375	1.289379696	0.322344924	"Si sono fermati a pochi metri da dove mi trovavo io - ha detto il barbone - e sembravano intenzionati a restarci a lungo".	complexity	UD_Italian-ISDT
CO-02-R0230	16	2.8125	1.600781059	0.400195265	Cancellato il segreto di Stato sulle stragi italiane. Ora bisognerà rifare tutte le fiction. [CONTINUA su http://t.co/oDPUtxkMK3]	complexity	UD_Italian-TWITTIRO
CO-02-R0231	14	2.285714286	1.204387583	0.321886121	Giannini e #labuonascuola : " introdurremo l’inglese alle elementari " . Qualc le dica che c'è già dal 2003 #staresulpezzo http://t.co/asl3Ys5Nnw	complexity	UD_Italian-TWITTIRO
CO-02-R0232	16	2.25	1.064581295	0.266145324	verifica di geostoria, simulazione prova di latino. mamma posso stare a casa?	complexity	UD_Italian-PoSTWITA
CO-02-R0233	13	2.538461538	1.198289379	0.332345677	Direttamente dal 1942, venerdì sera Spinoza torna a Milano per un live pieno di pagine e pagine di risate. Venite? https://t.co/TmY1BfUDev	complexity	UD_Italian-TWITTIRO
CO-02-R0234	16	4.375	2.028957039	0.50723926	Ricavammo questi dati alcuni anni fa, e ricordo che me ne stavo lì alla scrivania, più o meno l'unica persona al mondo che sapeva che la carne di balena venduta su quei mercati in realtà era carne di delfino, ed era tossica.	complexity	UD_Italian-ISDT
CO-02-R0235	14	4.142857143	1.955550006	0.522642723	Credo che tale principio sia un principio giuridico fondamentale della politica comune della pesca e qualsiasi proposta volta a sovvertirlo sarebbe giuridicamente inammissibile	complexity	UD_Italian-ISDT
CO-02-R0236	14	1.571428571	0.851630627	0.227607859	Se vuole le racconto un po' di aneddoti sulla solidarietà tra donne deputate ...".	complexity	UD_Italian-ISDT
CO-02-R0237	14	3.428571429	1.452546078	0.388209269	Forse con esagerata confidenza - Dio me ne avesse distolto - gli feci i complimenti per la sua eleganza; e osai perfino chiedergli chi fosse il suo sarto.	complexity	UD_Italian-VIT
CO-02-R0238	13	1.615384615	0.650443636	0.180400606	Chi evade le tasse da ai figli un pane avvelenato (Mario #Monti)	complexity	UD_Italian-PoSTWITA
CO-02-R0239	16	4.6875	1.621470526	0.405367631	Stampa e potere, non è un bel sapere. Molto Sole e Corriere, niente Repubblica nel governo #Monti. http://t.co/qCy30Xee via @user	complexity	UD_Italian-TWITTIRO
CO-02-R0240	16	1.9375	1.181453907	0.295363477	Chi ha vinto il IV Torneo Internazionale di scacchi "Città di Pamplona"?	complexity	UD_Italian-ISDT
CO-02-R0241	14	2	0.960768923	0.256776296	formato il nuovo governo Monti. Che Dio ce la mandi tecnicamente buona.	complexity	UD_Italian-PoSTWITA
CO-02-R0242	16	1.875	1.258305739	0.314576435	Con quale Nobel venne premiato Willy Brandt?	complexity	UD_Italian-ISDT
CO-02-R0243	16	5.3125	1.352466882	0.33811672	Siamo tutti d'accordo nel chiedere che il parlamento possa essere compartecipe della valutazione delle linee direttrici a metà periodo di funzionamento dei programmi, visto che siamo i rappresentanti dei cittadini.	complexity	UD_Italian-ParTUT
CO-02-R0244	13	2.615384615	1.120897077	0.310880914	Quindi, se ho capito bene, la riforma della #scuola dobbiamo farla noi e poi suggerirla a #Renzi? Furbo Matteo. #labuonascuola	complexity	UD_Italian-TWITTIRO
CO-02-R0245	16	3.0625	1.436140662	0.359035165	Signora presidente, ringrazio l'onorevole Poettering per l'inaspettata pubblicità che ha appena dato a questa discussione.	complexity	UD_Italian-ISDT
CO-02-R0246	16	2.75	1.290994449	0.322748612	ma voi credete che il governo monti eviterà la crisi italiana, io ho molti dubbi	complexity	UD_Italian-PoSTWITA
CO-02-R0247	16	1.6875	0.946484724	0.236621181	Quando ci fu la rivoluzione islamica iraniana?	complexity	UD_Italian-ISDT
CO-02-R0248	16	4.5625	1.31497782	0.328744455	Tengo a sottolineare, signora presidente, che, secondo l'accordo concluso nel settembre scorso, questo dibattito era distinto dalla presentazione del programma legislativo della commissione.	complexity	UD_Italian-ISDT
CO-02-R0249	16	4.0625	1.340087062	0.335021765	primo principio per una buona scuola: non si assumono 150.000 precari ma si precarizzano tutti gli altri: luglio agosto no lavoro no money	complexity	UD_Italian-TWITTIRO
CO-02-R0250	14	2.785714286	1.368804724	0.365828451	La destinazione delle vacanze e' il solo problema che non riuscira' a risolvere l'ottimo concergie Mario Monti.	complexity	UD_Italian-TWITTIRO
CO-02-R0251	14	2.5	1.224744871	0.327326835	Se queste proposte diventassero legge, potrebbero anche accelerare la "corsa" verso la collaborazione con lo Stato?	complexity	UD_Italian-ISDT
CO-02-R0252	16	3.125	1.360147051	0.340036763	Signora presidente, è stato contato il mio voto, che non è stato deposto elettronicamente, perché non ho la scheda?	complexity	UD_Italian-ISDT
CO-02-R0253	16	1.75	0.930949336	0.232737334	@user io non la so usare proprio ):	complexity	UD_Italian-PoSTWITA
CO-02-R0254	16	2.375	1.024695077	0.256173769	Attesa estenuante per il nuovo governo #monti AAA cercasi #ministri	complexity	UD_Italian-PoSTWITA
CO-02-R0255	13	2.153846154	1.14354375	0.317161971	Mi piace Mario Monti. E dire che l'ultimo premier che mi ha entusiasmato si chiamava Alcide De Gasperi. #doposilvio	complexity	UD_Italian-TWITTIRO
CO-02-R0256	16	2.3125	1.447699324	0.361924831	Di che cosa Microsoft acquisterà la licenza da SUN?	complexity	UD_Italian-ISDT
CO-02-R0257	14	1.642857143	0.928782732	0.248227626	Sorride ricordando: "quando ero piccolo, mia madre mi cantava le canzoni napoletane in portoghese.	complexity	UD_Italian-VIT
CO-02-R0258	16	1.5625	0.963932916	0.240983229	Quanto dovrebbe dormire un bambino ogni notte?	complexity	UD_Italian-ISDT
CO-02-R0259	14	1.357142857	0.744946344	0.199095285	Onorevole Cox, onorevole Hansch, siete d'accordo?	complexity	UD_Italian-ISDT
CO-02-R0260	13	2.846153846	0.987096234	0.273771237	messaggio per Gesù che sta per nascere: attenzione sulla grotta fredda dove nascerai il Governo Monti metterà l'ICI!	complexity	UD_Italian-TWITTIRO
CO-02-R0261	13	2.076923077	0.954073587	0.264612403	Inutile aggiungere che avevo tanta elettricità in corpo da non essere riuscito a dormire.	complexity	UD_Italian-ISDT
CO-02-R0262	13	2.769230769	1.23516842	0.342574082	@user1 Consolati, il governo #Monti ha messo una tassa sulla fortuna. Te non la pagherai mai. @user2 grazie per l'aiuto fratello!	complexity	UD_Italian-TWITTIRO
CO-02-R0263	14	1.5	1.160238702	0.310086836	E comanderò delle navi ancora più belle e grandi della tua".	complexity	UD_Italian-VIT
CO-02-R0264	14	1.285714286	0.611249846	0.163363393	Quando si è tenuto il 48esimo Festival di Avignone?	complexity	UD_Italian-ISDT
CO-02-R0265	13	1.153846154	0.375533808	0.104154339	Come dici "gatto" in francese?	complexity	UD_Italian-ISDT
CO-02-R0266	16	2.375	0.885061203	0.221265301	#Grillo è perfetto per raccogliere l'eredità della lega, proprio perfetto.	complexity	UD_Italian-PoSTWITA
CO-02-R0267	14	2	1.109400392	0.296499727	Fase 2 governo #Monti: da gennaio 2012 per smaltire e cancellare i tweets si dovrà pagare la tassa sui rifiuti.	complexity	UD_Italian-PoSTWITA
CO-02-R0268	14	1.785714286	0.892582375	0.238552674	In fondo il ministro Guidi ha solo dirottato una legge per amore. [@user]	complexity	UD_Italian-TWITTIRO
CO-02-R0269	13	2.769230769	1.012739367	0.280883363	Chi dice che il governo Monti è una primavera ha un' idea approssimativa delle stagioni #assembleasel	complexity	UD_Italian-TWITTIRO
CO-02-R0270	16	1.4375	0.892094913	0.223023728	In quale anno venne inventata la lampadina?	complexity	UD_Italian-ISDT
CO-02-R0271	16	2.1875	1.167261753	0.291815438	Adesso che succederà, delle idee di Coronas?	complexity	UD_Italian-ISDT
CO-02-R0272	13	1.769230769	0.725011052	0.201081886	Lo guardai controluce, lo confrontai con altri.	complexity	UD_Italian-VIT
CO-02-R0273	13	1.307692308	0.854850414	0.237092846	Bisogna avere il coraggio delle proprie scelte #scritturebrevi	complexity	UD_Italian-PoSTWITA
CO-02-R0274	13	1.307692308	0.630425172	0.174848483	@user Grande Ljubo, sei stato veramente un signor giocatore !!! #grazie	complexity	UD_Italian-PoSTWITA
CO-02-R0275	13	1.230769231	0.59914469	0.166172838	Come chiamano i Francesi il Canale della Manica?	complexity	UD_Italian-ISDT
CO-02-R0276	15	2.133333333	1.245945806	0.321701824	In quale paese le operazioni delle Nazioni Unite furono rimandate fino al 31 marzo 1995?	complexity	UD_Italian-ISDT
CO-02-R0277	13	1.769230769	1.091928428	0.302846457	@user ora ti lascio che la giornata in ufficio inizia con una bella riunione. A dopo! Buona giornata!	complexity	UD_Italian-PoSTWITA
CO-02-R0278	16	2.1875	1.327591805	0.331897951	In quale provincia canadese si trova il maggior numero di persone di origine francese?	complexity	UD_Italian-ISDT
CO-02-R0279	13	1.230769231	0.59914469	0.166172838	Con quale gruppo l'ex-chitarrista dei Red Hot Chili Peppers, Dave Navarro, iniziò la sua carriera?	complexity	UD_Italian-ISDT
CO-02-R0280	16	3.5	1.095445115	0.273861279	Casarin avrà sufficienti motivazioni, vedendosi trattato così bruscamente dopo cinque anni di lavoro comunque appassionato e innovativo?	complexity	UD_Italian-ISDT
CO-02-R0281	16	1.3125	0.602079729	0.150519932	Quanto dista la Terra dal Sole?	complexity	UD_Italian-ISDT
CO-02-R0282	12	1.666666667	0.984731928	0.284267622	Con quale frequenza viene assassinato qualcuno negli USA?	complexity	UD_Italian-ISDT
CO-02-R0283	16	2	1.032795559	0.25819889	Fino a quando dureranno in Cile le polemiche sull'intervista della Payita?	complexity	UD_Italian-ISDT
CO-02-R0284	15	3.133333333	1.407463101	0.36340541	RT @user: ' tipi di persone su twitter ' L'INNAMORATA. Lei che trova il fidanzato su twitter. http://t.co/QV6Jqxf6hQ	complexity	UD_Italian-TWITTIRO
CO-02-R0285	16	3.6875	1.579820665	0.394955166	Che uno poi vorrebbe pure darlo un rigore al Milan ma se negli ultimi 20 minuti entri in area della Lazio mezza volta diventa impossibile.	complexity	UD_Italian-PoSTWITA
CO-02-R0286	13	1.769230769	0.832050294	0.230769231	Avrei voluto continuare per tutta la sera e la notte, fino ad accumulare miliardi.	complexity	UD_Italian-VIT
CO-02-R0287	16	2.5	1.211060142	0.302765035	RT @user1: @user2 ma veramente è passato tutto questo tempo ?! sono vecchissssima!	complexity	UD_Italian-PoSTWITA
CO-02-R0288	14	2.142857143	1.027105182	0.274505407	Solo dopo che la segretaria fu andata, osai estrarre il foglio dalla tasca.	complexity	UD_Italian-VIT
CO-02-R0289	14	1.428571429	0.851630627	0.227607859	E poi stasera c'è una festa da non perdere e tu ti senti uno straccio.	complexity	UD_Italian-ISDT
CO-02-R0290	16	3.375	1.087811258	0.271952815	Ma il governo Monti pensa di dirla una cosa a proposito di naufragi, #concordia, #giglio, Titanic? O sono dal broker a trattare la polizza?	complexity	UD_Italian-TWITTIRO
CO-02-R0291	13	2.307692308	1.109400392	0.307692308	Ma soprattutto mi colpì l'ammontare del bottino: esattamente cinquantotto milioni (come i miei).	complexity	UD_Italian-VIT
CO-02-R0292	16	1.5625	0.892094913	0.223023728	"oh, non ti avessi ascoltato" esclamò il capitano.	complexity	UD_Italian-VIT
CO-02-R0293	16	2.0625	0.928708781	0.232177195	@user non mi portano fuori perchè il caro tommaso deve fare i compiti	complexity	UD_Italian-PoSTWITA
CO-02-R0294	16	1.75	0.856348839	0.21408721	Di che colore è la striscia più alta nella bandiera degli U.S.A.?	complexity	UD_Italian-ISDT
CO-02-R0295	16	3.25	1.527525232	0.381881308	Che meraviglia cercare ' #depressionepostconcerto ' e vedere che tutti gli ultimi tweet parlano del 28 & 29 marzo. SP ♥	complexity	UD_Italian-PoSTWITA
CO-02-R0296	16	2.1875	0.981070844	0.245267711	Raga, mi esce che ho votato troppe volte .. come faccio a votare? #aiutatemi	complexity	UD_Italian-PoSTWITA
CO-02-R0297	12	1.583333333	0.792961461	0.228908257	"il Trentino è mio padre, la mia infanzia.	complexity	UD_Italian-VIT
CO-02-R0298	16	1.9375	1.123610253	0.280902563	@user sì, sono proprio una simpatica canaglia. :D	complexity	UD_Italian-PoSTWITA
CO-02-R0299	16	3.6875	1.778341924	0.444585481	Beh, se state programmando di mettere al mondo un erede, preparatevi a investire nella nuova avventura una cifra vicino a 210 mila euro, che salgono a 230 mila se dovrete affidarvi alla baby sitter.	complexity	UD_Italian-VIT
CO-02-R0300	16	1.625	0.806225775	0.201556444	Ma veramente ancora trasmettono Striscia La Notizia ??	complexity	UD_Italian-PoSTWITA
CO-02-R0301	16	1.3125	0.602079729	0.150519932	Quanti analfabeti ci sono nel mondo?	complexity	UD_Italian-ISDT
CO-02-R0302	16	2.1875	1.223042654	0.305760663	La Yamaha è buona solo ad alzar polemiche. E la Honda a crearne.	complexity	UD_Italian-PoSTWITA
CO-02-R0303	14	2.142857143	1.099450412	0.293840483	la #fornero se mette a piagne mentre spiega come la #manovra del governo #MONTI metterà in ginocchio la gente: #lacrimedicoccodrillo	complexity	UD_Italian-TWITTIRO
CO-02-R0304	13	1.307692308	0.854850414	0.237092846	Quale stadio sportivo è stato definito "l'ottava meraviglia del mondo"?	complexity	UD_Italian-ISDT
CO-02-R0305	14	1.285714286	0.726273039	0.194104634	Come si chiamava il cane nella serie di film "Thin Man"?	complexity	UD_Italian-ISDT
CO-02-R0306	13	1.769230769	1.091928428	0.302846457	Qual è il titolo del film di Stephen Frears con Glenn Close, John Malkovich e Michelle Pfeiffer?	complexity	UD_Italian-ISDT
CO-02-R0307	13	2.615384615	1.445594545	0.400935789	WOW !!! Tra tre anni, FORSE, ci danno 60 euro !!! Forza che da qui a un secolo raggiungiamo gli stipendi dei colleghi europei! #labuonascuola	complexity	UD_Italian-TWITTIRO
CO-02-R0308	12	2.25	1.288057029	0.371830036	A quanto ammontavano gli utili del gruppo finlandese di elettronica e telecomunicazioni Nokia nel 1994?	complexity	UD_Italian-ISDT
CO-02-R0309	14	2.571428571	1.452546078	0.388209269	Il governo #Monti cerca una soluzione: un diplomatico italiano potrà partecipare a rock - concert nazisti, purché sobri	complexity	UD_Italian-TWITTIRO
CO-02-R0310	16	2.5625	1.209338662	0.302334666	"Il governo sono io, non Walesa e presto vedrò il leader sovietico".	complexity	UD_Italian-ISDT
CO-02-R0311	16	3.75	1.61245155	0.403112887	@user Con i prezzi che adotta, non sempre a buon mercato, oltre alla depressione fa venire la scogliosi x la " comodità " dei sedili!	complexity	UD_Italian-TWITTIRO
CO-02-R0312	13	1.384615385	0.650443636	0.180400606	Chi diede inizio alla Riforma Protestante?	complexity	UD_Italian-ISDT
CO-02-R0313	14	2.142857143	1.027105182	0.274505407	Quali sono i titoli dei libri nella serie alfabetica dei misteri di S Grafton?	complexity	UD_Italian-ISDT
CO-02-R0314	12	2.916666667	1.083624669	0.312815497	Tra le prime misure del #governo #Monti, i tagli ai costi della politica. Serve anche un #Parlamento tecnico per votarli? #fatepresto #308	complexity	UD_Italian-TWITTIRO
CO-02-R0315	13	2.307692308	1.031553471	0.286101456	E' più criminale fondare una banca che rapinarla (cit. B. Brecht) Tanti auguri al nuovo governo #Monti	complexity	UD_Italian-PoSTWITA
CO-02-R0316	16	2.1875	1.046820583	0.261705146	La bufala della tassa sui cani del Governo Monti http://t.co/ZPLViP34	complexity	UD_Italian-PoSTWITA
CO-02-R0317	13	2.076923077	1.255755978	0.348284044	Crisi, Governo Monti pensa a manovra da 20 miliardi di euro ... http://t.co/8MdrsxRG	complexity	UD_Italian-PoSTWITA
CO-02-R0318	13	1.769230769	0.832050294	0.230769231	Quale giocatore è stato per sette volte il campione "home run" del campionato nazionale?	complexity	UD_Italian-ISDT
CO-02-R0319	16	2.75	1.437590577	0.359397644	Io studio l'inglese e scrivo a Claudia, la mia fidanzata, che fa la scuola alberghiera a Bellinzona".	complexity	UD_Italian-ISDT
CO-02-R0320	15	2.866666667	1.302013093	0.336178335	Ho molta fiducia nel nuovo Governo Monti. Più o meno la stessa che ripongo in mia madre che tenta di inviare un' email.	complexity	UD_Italian-PoSTWITA
CO-02-R0321	14	1	0	0	Quali uve si usano per produrre vino?	complexity	UD_Italian-ISDT
CO-02-R0322	14	2.571428571	1.089409559	0.291156952	RT @user: Abbassare le aspettative da principe azzurro a " poco nuvoloso ".	complexity	UD_Italian-TWITTIRO
CO-02-R0323	16	1.8125	1.223042654	0.305760663	Mi congratulo con lui per l'eccellente relazione.	complexity	UD_Italian-ISDT
CO-02-R0324	16	1.5625	0.892094913	0.223023728	Mi scandalizzo poco, io.	complexity	UD_Italian-VIT
CO-02-R0325	16	1.4375	0.892094913	0.223023728	Mario Monti nominato Europeo dell'anno.	complexity	UD_Italian-PoSTWITA
CO-02-R0326	15	3.466666667	1.245945806	0.321701824	Costi politica, Maroni: Stretta su vitalizi una cosa giusta: Ma l'ha fatta il Parlamento non il governo Monti http://t.co/3cSlzjQy	complexity	UD_Italian-PoSTWITA
CO-02-R0327	16	2.0625	1.481834449	0.370458612	Quale gruppo compose la musica per il film del 1970 "La Febbre del Sabato Sera"?	complexity	UD_Italian-ISDT
CO-02-R0328	16	2.5625	1.31497782	0.328744455	Poi posso tagliare la cubbaita a quadrati o a piccoli rettangoli.	complexity	UD_Italian-ISDT
CO-02-R0329	14	3	1.921537846	0.513552591	@user E la mia professionalità chi la difende ? Noi prof manco le molliche delle loro brioches ! La buona scuola ! Di noi sfigati !	complexity	UD_Italian-TWITTIRO
CO-02-R0330	16	1.8125	0.981070844	0.245267711	"Non ce l'ho con te, ma con chi ti sta accanto ...".	complexity	UD_Italian-ISDT
CO-02-R0331	16	4	1.673320053	0.418330013	Il Governo #Monti non ha fatto nulla però cala lo spread e si riprende la Borsa di MIlano. Il gioco delle 3 carte vince sempre :-)	complexity	UD_Italian-TWITTIRO
CO-02-R0332	16	3.5	1.861898673	0.465474668	"Christie ed io veniamo dalla stessa storia, ambiente povero, dove i nostri genitori ci hanno insegnato a batterci per il solo posto che merita considerazione, il primo"	complexity	UD_Italian-ISDT
CO-02-R0333	12	2.583333333	1.164500153	0.336162238	Inizialmente avremo un carattere locale e tenteremo di raccontare la vita della città e della provincia.	complexity	UD_Italian-VIT
CO-02-R0334	12	3	1.206045378	0.348155312	Ero consapevole del fatto di avere dentro di me un cuore che fino a poche ore prima aveva pulsato nel petto di un altro.	complexity	UD_Italian-ISDT
CO-02-R0335	16	3.25	1.732050808	0.433012702	Io ho scelto di andare a liberare il mio paese, Vrlika, e quando tutto è finito sono venuto a Spalato ad abbracciare i miei genitori.	complexity	UD_Italian-ISDT
CO-02-R0336	16	1.9375	1.289379696	0.322344924	Quale rete ha trasmesso per prima la miniserie "Olocausto" di Steven Spielberg?	complexity	UD_Italian-ISDT
CO-02-R0337	13	4.153846154	1.908147175	0.529224806	Da “ Il buon governo “ a “ La buona scuola “ . L'autoreferenzialità iperpositiva spicciola da un Corruttore ad un Ebete . Vale Proprietà Commutativa	complexity	UD_Italian-TWITTIRO
CO-02-R0338	14	1.357142857	0.928782732	0.248227626	Da che cosa è causato il singhiozzo?	complexity	UD_Italian-ISDT
CO-02-R0339	14	3.428571429	1.869359648	0.499607381	Sul taccuino ho calcolato che, se tutto andrà bene, io continuando il cammino come ho fatto finora e lui il suo, non potrò rivedere Domenico che fra trentaquattro anni.	complexity	UD_Italian-VIT
CO-02-R0340	16	2.25	1.125462868	0.281365717	"e questo è uno dei motivi per cui desidero parlare con voi.	complexity	UD_Italian-VIT
CO-02-R0341	15	3.533333333	1.552264091	0.400792865	« Se un dì il professor #Monti/che vien dalla #Bocconi/sbagliasse a fare i conti? »/Saranno lacrimoni!? #sapevatelo @user	complexity	UD_Italian-TWITTIRO
CO-02-R0342	16	1.5	0.632455532	0.158113883	Qual è il nome tecnico per la "malattia della mucca pazza"?	complexity	UD_Italian-ISDT
CO-02-R0343	13	1.307692308	0.854850414	0.237092846	Se fossi un politico darei la piena fiducia al governo Mario Monti.	complexity	UD_Italian-PoSTWITA
CO-02-R0344	13	2	1.224744871	0.33968311	@user sei nà sola! Torna a scuola che ti fa bene. #labuonascuola	complexity	UD_Italian-TWITTIRO
CO-02-R0345	16	1.9375	1.062622542	0.265655635	Dinanzi a me stava un mucchio impressionante di banconote.	complexity	UD_Italian-VIT
CO-02-R0346	16	2.8125	1.939716474	0.484929119	Leggo ora il documento #labuonascuola. La prima impressione è che qualche lezione di italiano l'abbiano saltata anche i redattori	complexity	UD_Italian-TWITTIRO
CO-02-R0347	16	2.5	1.460593487	0.365148372	Di uno dei kamikaze di Parigi è rimasto solo un dito. E tutti stanno guardando quello. [@user]	complexity	UD_Italian-TWITTIRO
CO-02-R0348	16	3.5625	1.547847968	0.386961992	La buona scuola di Renzi è un 'pacco' per gli ita…: http://t.co/iKWpHqDzxV.. La scuola! ?....ci vuole un dottore! http://t.co/mmToHn5Mzo	complexity	UD_Italian-TWITTIRO
CO-02-R0349	12	2.75	1.215431087	0.350864733	non capivo se vivevo in un sogno, se ero felice o se invece stavo soffocando sotto il peso di una fatalità troppo grande.	complexity	UD_Italian-VIT
CO-02-R0350	15	2.133333333	1.060098827	0.27371634	Mangiare poco per invecchiare bene e vivere di più http://t.co/Rmno7Zhr	complexity	UD_Italian-PoSTWITA
CO-02-R0351	16	1.6875	0.946484724	0.236621181	Quando Gunnar Myrdal scrisse "Il Dilemma Americano"?	complexity	UD_Italian-ISDT
CO-02-R0352	16	1.6875	0.87321246	0.218303115	Padelli ci starebbe bene nella difesa dell'#Inter	complexity	UD_Italian-PoSTWITA
CO-02-R0353	16	2.8125	1.223042654	0.305760663	Focalizzali e, se puoi punta decisa alla loro eliminazione.	complexity	UD_Italian-ISDT
CO-02-R0354	14	2.285714286	1.38278267	0.369564214	"Fatture a morte da queste parti?	complexity	UD_Italian-ISDT
CO-02-R0355	12	2.75	0.965307299	0.278660215	Posso creare un account Facebook congiunto o condividere un account Facebook con qualcun altro?	complexity	UD_Italian-ISDT
CO-02-R0356	13	3	1.224744871	0.33968311	@user grandi proclami con #labuonascuola ma il futuro dei giovani medici e della sanità italiana? chicchiere e distintivo renzi	complexity	UD_Italian-TWITTIRO
CO-02-R0357	13	2.230769231	0.926808696	0.257050483	Il Governo Monti: un Governo Supportato o un Governo Sopportato?	complexity	UD_Italian-TWITTIRO
CO-02-R0358	13	2.769230769	1.3634421	0.3781508	Io li farei lavorare 40 ore e con trenta giorni di ferie , come tutti . Ma non si puo' dire , senno' la casta si infervora . #labuonascuola	complexity	UD_Italian-TWITTIRO
CO-02-R0359	16	2.75	1.183215957	0.295803989	Chi ha il maggior numero di no hitters nel campionato di baseball professionistico?	complexity	UD_Italian-ISDT
CO-02-R0360	13	2.307692308	0.854850414	0.237092846	Ma chi ha dato la patente a Mario Monti? Tutto questo tempo per fare una manovra!	complexity	UD_Italian-TWITTIRO
CO-02-R0361	16	1.875	1.147460965	0.286865241	Certa gente è lo spot vivente della sfiga ... #Buongiorno	complexity	UD_Italian-PoSTWITA
CO-02-R0362	16	2.375	1.408308678	0.35207717	Dove la Ubilab è rappresentata con il suo indirizzo?	complexity	UD_Italian-ISDT
CO-02-R0363	16	2.375	1.087811258	0.271952815	@user uno dei più grandi di tutti i tempi. perfetto. grazie di cuore #respect	complexity	UD_Italian-PoSTWITA
CO-02-R0364	13	2.846153846	0.898717034	0.249259258	Sul governo #monti ho già sentito dire che è tecno-comunismo. A sto punto ho sentito tutto, posso anche morire	complexity	UD_Italian-TWITTIRO
CO-02-R0365	16	4.8125	1.721191448	0.430297862	Non sappiamo cosa stia succedendo e quindi mi chiedo perché si debba permettere ai produttori di armi dell'Ue di trarne profitto a scapito di persone innocenti.	complexity	UD_Italian-ISDT
CO-02-R0366	13	1.384615385	0.767947648	0.212990355	Di che cosa è stato accusato Aldrich H. Ames?	complexity	UD_Italian-ISDT
CO-02-R0367	16	3.3125	1.579820665	0.394955166	@user aggiungo: multe a tutto spiano! Andremo a pile, a meno che #Super #Mario #Monti non decida di tassare anche quelle!	complexity	UD_Italian-TWITTIRO
CO-02-R0368	16	1.875	1.147460965	0.286865241	Quanto si stima che costeranno le stazioni spaziali internazionali?	complexity	UD_Italian-ISDT
CO-02-R0369	16	3.5625	1.590335394	0.397583849	Vico H. (Milano) "Le scrivo questa lettera - lei continua - perché ci potrebbero essere molti altri volontari.	complexity	UD_Italian-ISDT
CO-02-R0370	16	1.25	0.577350269	0.144337567	Quando fu scritto l'"Inferno" di Dante?	complexity	UD_Italian-ISDT
CO-02-R0371	16	2.1875	1.600781059	0.400195265	@user buongioorno mariiii :-* :-* mi mancate :)	complexity	UD_Italian-PoSTWITA
CO-02-R0372	16	2.9375	1.289379696	0.322344924	Il disegno di legge sulle unioni civili slitta di una settimana. Adesso siamo in ritardo di settant'anni e una settimana. [@user]	complexity	UD_Italian-TWITTIRO
CO-02-R0373	13	1.846153846	1.344504484	0.372898451	E usciamole un po'' ste palle !! #forzaragazzi #amalasempre	complexity	UD_Italian-PoSTWITA
CO-02-R0374	13	3.461538462	1.560736184	0.432870334	non esiste, io sospetto, frontiera, almeno non nel senso che noi siamo abituati a pensare.	complexity	UD_Italian-VIT
CO-02-R0375	14	3.214285714	1.42389344	0.380551529	@user quando penso al governo Monti mi viene in mente Longanesi e il suo Ci salveranno le vecchie zie è il caso di rileggerlo?	complexity	UD_Italian-TWITTIRO
CO-02-R0376	16	3.25	1.341640786	0.335410197	Uh, per la prima volta dopo secoli Olli Rehn dice qualcosa di positivo sull'Italia. Dobbiamo fare santo Mario Monti ...	complexity	UD_Italian-TWITTIRO
CO-02-R0377	14	3.642857143	1.645840578	0.439869397	In certi gran Premi hanno sbagliato gli altri e noi siamo andati meglio, in altri gran Premi non sbagliano e noi torniamo al posto naturale per noi".	complexity	UD_Italian-VIT
CO-02-R0378	12	1.75	0.866025404	0.25	Quanti stati erano ancora uniti dopo la secessione degli stati del sud?	complexity	UD_Italian-ISDT
CO-02-R0379	13	2	1.527525232	0.423659273	Francesca Pascale: "La Meloni è una fascista moderna". Farà jogging su Roma.	complexity	UD_Italian-TWITTIRO
CO-02-R0380	13	3.923076923	1.382120259	0.383331189	Magari era venuto un cliente a versargli un acconto, il sarto in quel momento non aveva con sé il portafogli e, tanto per non lasciare il biglietto in giro, l'aveva infilato nella mia giacca, appesa ad un manichino.	complexity	UD_Italian-VIT
CO-02-R0381	15	2.333333333	1.496026483	0.386272377	Il figlio di Mario Monti, Giovanni, è stato licenziato senza giusta causa dalla Parmalat	complexity	UD_Italian-PoSTWITA
CO-02-R0382	16	2.1875	1.046820583	0.261705146	Noi non vogliamo uccidere civili - conclude Mehemet -.	complexity	UD_Italian-ISDT
CO-02-R0383	13	1.384615385	0.650443636	0.180400606	Mi attaccheranno ancora e io risponderò.	complexity	UD_Italian-VIT
